zip_code,po_name,count_open_parks,year,all_school,countyname
28792,Hendersonville,13,2011,11,Buncombe County
28792,Hendersonville,13,2012,11,Polk County
28792,Hendersonville,13,2012,11,Henderson County
28792,Hendersonville,13,2012,11,Buncombe County
28792,Hendersonville,13,2013,9,Polk County
28792,Hendersonville,13,2013,9,Henderson County
28792,Hendersonville,13,2013,9,Buncombe County
28792,Hendersonville,13,2014,9,Polk County
28792,Hendersonville,13,2014,9,Henderson County
28792,Hendersonville,13,2014,9,Buncombe County
28792,Hendersonville,13,2015,9,Polk County
28792,Hendersonville,13,2015,9,Henderson County
28792,Hendersonville,13,2015,9,Buncombe County
28792,Hendersonville,13,2016,9,Polk County
28792,Hendersonville,13,2016,9,Henderson County
28792,Hendersonville,13,2016,9,Buncombe County
28792,Hendersonville,13,2017,10,Polk County
28792,Hendersonville,13,2017,10,Henderson County
28792,Hendersonville,13,2017,10,Buncombe County
28792,Hendersonville,13,2018,10,Polk County
28792,Hendersonville,13,2018,10,Henderson County
28792,Hendersonville,13,2018,10,Buncombe County
28711,Black Mountain,4,2000,2,Rutherford County
28711,Black Mountain,4,2000,2,McDowell County
28711,Black Mountain,4,2000,2,Henderson County
28711,Black Mountain,4,2000,2,Buncombe County
28711,Black Mountain,4,2001,2,Rutherford County
28711,Black Mountain,4,2001,2,McDowell County
28711,Black Mountain,4,2001,2,Henderson County
28711,Black Mountain,4,2001,2,Buncombe County
28711,Black Mountain,4,2002,2,Rutherford County
28711,Black Mountain,4,2002,2,McDowell County
28711,Black Mountain,4,2002,2,Henderson County
28711,Black Mountain,4,2002,2,Buncombe County
28711,Black Mountain,4,2003,3,Rutherford County
28711,Black Mountain,4,2003,3,McDowell County
28711,Black Mountain,4,2003,3,Henderson County
28711,Black Mountain,4,2003,3,Buncombe County
28711,Black Mountain,4,2004,3,Rutherford County
28711,Black Mountain,4,2004,3,McDowell County
28711,Black Mountain,4,2004,3,Henderson County
28711,Black Mountain,4,2004,3,Buncombe County
28711,Black Mountain,4,2005,5,Rutherford County
28711,Black Mountain,4,2005,5,McDowell County
28711,Black Mountain,4,2005,5,Henderson County
28711,Black Mountain,4,2005,5,Buncombe County
28711,Black Mountain,4,2006,5,Rutherford County
28711,Black Mountain,4,2006,5,McDowell County
28711,Black Mountain,4,2006,5,Henderson County
28711,Black Mountain,4,2006,5,Buncombe County
28711,Black Mountain,4,2007,6,Rutherford County
28711,Black Mountain,4,2007,6,McDowell County
28711,Black Mountain,4,2007,6,Henderson County
28711,Black Mountain,4,2007,6,Buncombe County
28711,Black Mountain,4,2008,6,Rutherford County
28711,Black Mountain,4,2008,6,McDowell County
28711,Black Mountain,4,2008,6,Henderson County
28711,Black Mountain,4,2008,6,Buncombe County
28711,Black Mountain,4,2009,6,Rutherford County
28711,Black Mountain,4,2009,6,McDowell County
28711,Black Mountain,4,2009,6,Henderson County
28711,Black Mountain,4,2009,6,Buncombe County
28711,Black Mountain,4,2010,6,Rutherford County
28711,Black Mountain,4,2010,6,McDowell County
28711,Black Mountain,4,2010,6,Henderson County
28711,Black Mountain,4,2010,6,Buncombe County
28711,Black Mountain,4,2011,7,Rutherford County
28711,Black Mountain,4,2011,7,McDowell County
28711,Black Mountain,4,2011,7,Henderson County
28711,Black Mountain,4,2011,7,Buncombe County
28711,Black Mountain,4,2012,7,Rutherford County
28711,Black Mountain,4,2012,7,McDowell County
28711,Black Mountain,4,2012,7,Henderson County
28711,Black Mountain,4,2012,7,Buncombe County
28711,Black Mountain,4,2013,6,Rutherford County
28711,Black Mountain,4,2013,6,McDowell County
28711,Black Mountain,4,2013,6,Henderson County
28711,Black Mountain,4,2013,6,Buncombe County
28711,Black Mountain,4,2014,5,Rutherford County
28711,Black Mountain,4,2014,5,McDowell County
28711,Black Mountain,4,2014,5,Henderson County
28711,Black Mountain,4,2014,5,Buncombe County
28711,Black Mountain,4,2015,5,Rutherford County
28711,Black Mountain,4,2015,5,McDowell County
28711,Black Mountain,4,2015,5,Henderson County
28711,Black Mountain,4,2015,5,Buncombe County
28711,Black Mountain,4,2016,5,Rutherford County
28711,Black Mountain,4,2016,5,McDowell County
28711,Black Mountain,4,2016,5,Henderson County
28711,Black Mountain,4,2016,5,Buncombe County
28711,Black Mountain,4,2017,5,Rutherford County
28711,Black Mountain,4,2017,5,McDowell County
28711,Black Mountain,4,2017,5,Henderson County
28711,Black Mountain,4,2017,5,Buncombe County
28711,Black Mountain,4,2018,5,Rutherford County
28711,Black Mountain,4,2018,5,McDowell County
28711,Black Mountain,4,2018,5,Henderson County
28711,Black Mountain,4,2018,5,Buncombe County
28770,Ridgecrest,4,2000,2,Buncombe County
28770,Ridgecrest,4,2001,2,Buncombe County
28770,Ridgecrest,4,2002,2,Buncombe County
28770,Ridgecrest,4,2003,3,Buncombe County
28770,Ridgecrest,4,2004,3,Buncombe County
28770,Ridgecrest,4,2005,5,Buncombe County
28770,Ridgecrest,4,2006,5,Buncombe County
28770,Ridgecrest,4,2007,6,Buncombe County
28770,Ridgecrest,4,2008,6,Buncombe County
28770,Ridgecrest,4,2009,6,Buncombe County
28770,Ridgecrest,4,2010,6,Buncombe County
28770,Ridgecrest,4,2011,7,Buncombe County
28770,Ridgecrest,4,2012,7,Buncombe County
28770,Ridgecrest,4,2013,6,Buncombe County
28770,Ridgecrest,4,2014,5,Buncombe County
28770,Ridgecrest,4,2015,5,Buncombe County
28770,Ridgecrest,4,2016,5,Buncombe County
28770,Ridgecrest,4,2017,5,Buncombe County
28770,Ridgecrest,4,2018,5,Buncombe County
28712,Brevard,5,2000,1,Transylvania County
28712,Brevard,5,2000,1,Haywood County
28712,Brevard,5,2001,1,Transylvania County
28712,Brevard,5,2001,1,Haywood County
28712,Brevard,5,2002,1,Transylvania County
28712,Brevard,5,2002,1,Haywood County
28712,Brevard,5,2003,1,Transylvania County
28712,Brevard,5,2003,1,Haywood County
28712,Brevard,5,2004,9,Transylvania County
28712,Brevard,5,2004,9,Haywood County
28712,Brevard,5,2005,10,Transylvania County
28712,Brevard,5,2005,10,Haywood County
28712,Brevard,5,2006,10,Transylvania County
28712,Brevard,5,2006,10,Haywood County
28712,Brevard,5,2007,10,Transylvania County
28712,Brevard,5,2007,10,Haywood County
28712,Brevard,5,2008,10,Transylvania County
28712,Brevard,5,2008,10,Haywood County
28712,Brevard,5,2009,11,Transylvania County
28712,Brevard,5,2009,11,Haywood County
28712,Brevard,5,2010,11,Transylvania County
28712,Brevard,5,2010,11,Haywood County
28712,Brevard,5,2011,11,Transylvania County
28712,Brevard,5,2011,11,Haywood County
28712,Brevard,5,2012,11,Transylvania County
28712,Brevard,5,2012,11,Haywood County
28712,Brevard,5,2013,10,Transylvania County
28712,Brevard,5,2013,10,Haywood County
28712,Brevard,5,2014,10,Transylvania County
28712,Brevard,5,2014,10,Haywood County
28712,Brevard,5,2015,10,Transylvania County
28712,Brevard,5,2015,10,Haywood County
28712,Brevard,5,2016,8,Transylvania County
28712,Brevard,5,2016,8,Haywood County
28712,Brevard,5,2017,8,Transylvania County
28712,Brevard,5,2017,8,Haywood County
28712,Brevard,5,2018,8,Transylvania County
28712,Brevard,5,2018,8,Haywood County
28713,Bryson City,0,2000,4,Swain County
28713,Bryson City,0,2000,4,Macon County
28713,Bryson City,0,2001,4,Swain County
28713,Bryson City,0,2001,4,Macon County
28713,Bryson City,0,2002,4,Swain County
28713,Bryson City,0,2002,4,Macon County
28713,Bryson City,0,2003,4,Swain County
28713,Bryson City,0,2003,4,Macon County
28713,Bryson City,0,2004,5,Swain County
28713,Bryson City,0,2004,5,Macon County
28713,Bryson City,0,2005,6,Swain County
28713,Bryson City,0,2005,6,Macon County
28713,Bryson City,0,2006,7,Swain County
28713,Bryson City,0,2006,7,Macon County
28713,Bryson City,0,2007,7,Swain County
28713,Bryson City,0,2007,7,Macon County
28713,Bryson City,0,2008,7,Swain County
28713,Bryson City,0,2008,7,Macon County
28713,Bryson City,0,2009,7,Swain County
28713,Bryson City,0,2009,7,Macon County
28713,Bryson City,0,2010,6,Swain County
28713,Bryson City,0,2010,6,Macon County
28713,Bryson City,0,2011,6,Swain County
28713,Bryson City,0,2011,6,Macon County
28713,Bryson City,0,2012,7,Swain County
28713,Bryson City,0,2012,7,Macon County
28713,Bryson City,0,2013,7,Swain County
28713,Bryson City,0,2013,7,Macon County
28713,Bryson City,0,2014,7,Swain County
28713,Bryson City,0,2014,7,Macon County
28713,Bryson City,0,2015,7,Swain County
28713,Bryson City,0,2015,7,Macon County
28713,Bryson City,0,2016,7,Swain County
28713,Bryson City,0,2016,7,Macon County
28713,Bryson City,0,2017,7,Swain County
28713,Bryson City,0,2017,7,Macon County
28713,Bryson City,0,2018,7,Swain County
28713,Bryson City,0,2018,7,Macon County
28714,Burnsville,1,2000,1,Yancey County
28714,Burnsville,1,2000,1,Mitchell County
28714,Burnsville,1,2001,1,Yancey County
28714,Burnsville,1,2001,1,Mitchell County
28714,Burnsville,1,2002,1,Yancey County
28714,Burnsville,1,2002,1,Mitchell County
28714,Burnsville,1,2004,8,Yancey County
28714,Burnsville,1,2004,8,Mitchell County
28714,Burnsville,1,2005,8,Yancey County
28714,Burnsville,1,2005,8,Mitchell County
28714,Burnsville,1,2006,8,Yancey County
28714,Burnsville,1,2006,8,Mitchell County
28714,Burnsville,1,2007,10,Yancey County
28714,Burnsville,1,2007,10,Mitchell County
28714,Burnsville,1,2008,10,Yancey County
28714,Burnsville,1,2008,10,Mitchell County
28714,Burnsville,1,2009,12,Yancey County
28714,Burnsville,1,2009,12,Mitchell County
28714,Burnsville,1,2010,12,Yancey County
28714,Burnsville,1,2010,12,Mitchell County
28714,Burnsville,1,2011,11,Yancey County
28714,Burnsville,1,2011,11,Mitchell County
28714,Burnsville,1,2012,11,Yancey County
28714,Burnsville,1,2012,11,Mitchell County
28714,Burnsville,1,2013,11,Yancey County
28714,Burnsville,1,2013,11,Mitchell County
28714,Burnsville,1,2014,11,Yancey County
28714,Burnsville,1,2014,11,Mitchell County
28714,Burnsville,1,2015,12,Yancey County
28714,Burnsville,1,2015,12,Mitchell County
28714,Burnsville,1,2016,12,Yancey County
28714,Burnsville,1,2016,12,Mitchell County
28714,Burnsville,1,2017,12,Yancey County
28714,Burnsville,1,2017,12,Mitchell County
28714,Burnsville,1,2018,13,Yancey County
28714,Burnsville,1,2018,13,Mitchell County
28755,Micaville,1,2000,1,Yancey County
28755,Micaville,1,2001,1,Yancey County
28755,Micaville,1,2002,1,Yancey County
28755,Micaville,1,2004,8,Yancey County
28755,Micaville,1,2005,8,Yancey County
28755,Micaville,1,2006,8,Yancey County
28755,Micaville,1,2007,10,Yancey County
28755,Micaville,1,2008,10,Yancey County
28755,Micaville,1,2009,12,Yancey County
28755,Micaville,1,2010,12,Yancey County
28755,Micaville,1,2011,11,Yancey County
28755,Micaville,1,2012,11,Yancey County
28755,Micaville,1,2013,11,Yancey County
28755,Micaville,1,2014,11,Yancey County
28755,Micaville,1,2015,12,Yancey County
28755,Micaville,1,2016,12,Yancey County
28755,Micaville,1,2017,12,Yancey County
28755,Micaville,1,2018,13,Yancey County
28715,Candler,4,2000,3,Haywood County
28715,Candler,4,2000,3,Buncombe County
28715,Candler,4,2001,2,Haywood County
28715,Candler,4,2001,2,Buncombe County
28715,Candler,4,2002,2,Haywood County
28715,Candler,4,2002,2,Buncombe County
28715,Candler,4,2003,5,Haywood County
28715,Candler,4,2003,5,Buncombe County
28715,Candler,4,2004,7,Haywood County
28715,Candler,4,2004,7,Buncombe County
28715,Candler,4,2005,6,Haywood County
28715,Candler,4,2005,6,Buncombe County
28715,Candler,4,2006,6,Haywood County
28715,Candler,4,2006,6,Buncombe County
28715,Candler,4,2007,7,Haywood County
28715,Candler,4,2007,7,Buncombe County
28715,Candler,4,2008,9,Haywood County
28715,Candler,4,2008,9,Buncombe County
28715,Candler,4,2009,7,Haywood County
28715,Candler,4,2009,7,Buncombe County
28715,Candler,4,2010,7,Haywood County
28715,Candler,4,2010,7,Buncombe County
28715,Candler,4,2011,7,Haywood County
28715,Candler,4,2011,7,Buncombe County
28715,Candler,4,2012,7,Haywood County
28715,Candler,4,2012,7,Buncombe County
28715,Candler,4,2013,7,Haywood County
28715,Candler,4,2013,7,Buncombe County
28715,Candler,4,2014,7,Haywood County
28715,Candler,4,2014,7,Buncombe County
28715,Candler,4,2015,8,Haywood County
28715,Candler,4,2015,8,Buncombe County
28715,Candler,4,2016,8,Haywood County
28715,Candler,4,2016,8,Buncombe County
28715,Candler,4,2017,8,Haywood County
28715,Candler,4,2017,8,Buncombe County
28715,Candler,4,2018,8,Haywood County
28715,Candler,4,2018,8,Buncombe County
28728,Enka,4,2000,3,Buncombe County
28728,Enka,4,2001,2,Buncombe County
28728,Enka,4,2002,2,Buncombe County
28728,Enka,4,2003,5,Buncombe County
28728,Enka,4,2004,7,Buncombe County
28728,Enka,4,2005,6,Buncombe County
28728,Enka,4,2006,6,Buncombe County
28728,Enka,4,2007,7,Buncombe County
28728,Enka,4,2008,9,Buncombe County
28728,Enka,4,2009,7,Buncombe County
28728,Enka,4,2010,7,Buncombe County
28728,Enka,4,2011,7,Buncombe County
28728,Enka,4,2012,7,Buncombe County
28728,Enka,4,2013,7,Buncombe County
28728,Enka,4,2014,7,Buncombe County
28728,Enka,4,2015,8,Buncombe County
28728,Enka,4,2016,8,Buncombe County
28728,Enka,4,2017,8,Buncombe County
28728,Enka,4,2018,8,Buncombe County
28716,Canton,3,2000,3,Haywood County
28716,Canton,3,2000,3,Buncombe County
28716,Canton,3,2001,3,Haywood County
28716,Canton,3,2001,3,Buncombe County
28716,Canton,3,2002,3,Haywood County
28716,Canton,3,2002,3,Buncombe County
28716,Canton,3,2003,4,Haywood County
28716,Canton,3,2003,4,Buncombe County
28716,Canton,3,2004,4,Haywood County
28716,Canton,3,2004,4,Buncombe County
28716,Canton,3,2005,5,Haywood County
28716,Canton,3,2005,5,Buncombe County
28716,Canton,3,2006,5,Haywood County
28716,Canton,3,2006,5,Buncombe County
28716,Canton,3,2007,6,Haywood County
28716,Canton,3,2007,6,Buncombe County
28716,Canton,3,2008,5,Haywood County
28716,Canton,3,2008,5,Buncombe County
28716,Canton,3,2009,6,Haywood County
28716,Canton,3,2009,6,Buncombe County
28716,Canton,3,2010,5,Haywood County
28716,Canton,3,2010,5,Buncombe County
28716,Canton,3,2011,5,Haywood County
28716,Canton,3,2011,5,Buncombe County
28716,Canton,3,2012,5,Haywood County
28716,Canton,3,2012,5,Buncombe County
28716,Canton,3,2013,5,Haywood County
28716,Canton,3,2013,5,Buncombe County
28716,Canton,3,2014,5,Haywood County
28716,Canton,3,2014,5,Buncombe County
28716,Canton,3,2015,5,Haywood County
28716,Canton,3,2015,5,Buncombe County
28716,Canton,3,2016,5,Haywood County
28716,Canton,3,2016,5,Buncombe County
28716,Canton,3,2017,5,Haywood County
28716,Canton,3,2017,5,Buncombe County
28716,Canton,3,2018,5,Haywood County
28716,Canton,3,2018,5,Buncombe County
28717,Cashiers,0,2004,2,Jackson County
28717,Cashiers,0,2005,2,Jackson County
28717,Cashiers,0,2006,2,Jackson County
28717,Cashiers,0,2007,2,Jackson County
28717,Cashiers,0,2008,3,Jackson County
28717,Cashiers,0,2009,3,Jackson County
28717,Cashiers,0,2010,3,Jackson County
28717,Cashiers,0,2011,3,Jackson County
28717,Cashiers,0,2012,3,Jackson County
28717,Cashiers,0,2013,3,Jackson County
28717,Cashiers,0,2014,3,Jackson County
28717,Cashiers,0,2015,3,Jackson County
28717,Cashiers,0,2016,3,Jackson County
28717,Cashiers,0,2017,3,Jackson County
28717,Cashiers,0,2018,3,Jackson County
28719,Cherokee,0,2004,2,Swain County
28719,Cherokee,0,2004,2,Jackson County
28719,Cherokee,0,2005,2,Swain County
28719,Cherokee,0,2005,2,Jackson County
28719,Cherokee,0,2008,1,Swain County
28719,Cherokee,0,2008,1,Jackson County
28719,Cherokee,0,2009,3,Swain County
28719,Cherokee,0,2009,3,Jackson County
28719,Cherokee,0,2010,3,Swain County
28719,Cherokee,0,2010,3,Jackson County
28719,Cherokee,0,2011,3,Swain County
28719,Cherokee,0,2011,3,Jackson County
28719,Cherokee,0,2012,2,Swain County
28719,Cherokee,0,2012,2,Jackson County
28719,Cherokee,0,2013,3,Swain County
28719,Cherokee,0,2013,3,Jackson County
28719,Cherokee,0,2014,3,Swain County
28719,Cherokee,0,2014,3,Jackson County
28719,Cherokee,0,2015,3,Swain County
28719,Cherokee,0,2015,3,Jackson County
28719,Cherokee,0,2016,3,Swain County
28719,Cherokee,0,2016,3,Jackson County
28719,Cherokee,0,2017,3,Swain County
28719,Cherokee,0,2017,3,Jackson County
28719,Cherokee,0,2018,3,Swain County
28719,Cherokee,0,2018,3,Jackson County
28721,Clyde,2,2004,3,Haywood County
28721,Clyde,2,2005,4,Haywood County
28721,Clyde,2,2006,5,Haywood County
28721,Clyde,2,2007,4,Haywood County
28721,Clyde,2,2008,4,Haywood County
28721,Clyde,2,2009,5,Haywood County
28721,Clyde,2,2010,5,Haywood County
28721,Clyde,2,2011,5,Haywood County
28721,Clyde,2,2012,5,Haywood County
28721,Clyde,2,2013,5,Haywood County
28721,Clyde,2,2014,5,Haywood County
28721,Clyde,2,2015,4,Haywood County
28721,Clyde,2,2016,4,Haywood County
28721,Clyde,2,2017,4,Haywood County
28721,Clyde,2,2018,4,Haywood County
28722,Columbus,0,2004,1,Polk County
28722,Columbus,0,2005,1,Polk County
28722,Columbus,0,2006,2,Polk County
28722,Columbus,0,2007,2,Polk County
28722,Columbus,0,2008,2,Polk County
28722,Columbus,0,2009,2,Polk County
28722,Columbus,0,2010,2,Polk County
28722,Columbus,0,2011,2,Polk County
28722,Columbus,0,2012,2,Polk County
28722,Columbus,0,2013,2,Polk County
28722,Columbus,0,2014,2,Polk County
28722,Columbus,0,2015,2,Polk County
28722,Columbus,0,2016,2,Polk County
28722,Columbus,0,2017,2,Polk County
28722,Columbus,0,2018,2,Polk County
28723,Cullowhee,0,2004,1,Jackson County
28723,Cullowhee,0,2005,1,Jackson County
28723,Cullowhee,0,2006,1,Jackson County
28723,Cullowhee,0,2007,1,Jackson County
28723,Cullowhee,0,2008,1,Jackson County
28723,Cullowhee,0,2009,1,Jackson County
28723,Cullowhee,0,2010,1,Jackson County
28723,Cullowhee,0,2011,1,Jackson County
28723,Cullowhee,0,2012,1,Jackson County
28723,Cullowhee,0,2013,1,Jackson County
28723,Cullowhee,0,2014,1,Jackson County
28723,Cullowhee,0,2015,1,Jackson County
28723,Cullowhee,0,2016,1,Jackson County
28723,Cullowhee,0,2017,1,Jackson County
28723,Cullowhee,0,2018,1,Jackson County
28726,East Flat Rock,1,2004,2,Henderson County
28726,East Flat Rock,1,2005,2,Henderson County
28726,East Flat Rock,1,2006,2,Henderson County
28726,East Flat Rock,1,2007,2,Henderson County
28726,East Flat Rock,1,2008,3,Henderson County
28726,East Flat Rock,1,2009,2,Henderson County
28726,East Flat Rock,1,2010,3,Henderson County
28726,East Flat Rock,1,2011,2,Henderson County
28726,East Flat Rock,1,2012,2,Henderson County
28726,East Flat Rock,1,2013,2,Henderson County
28726,East Flat Rock,1,2014,2,Henderson County
28726,East Flat Rock,1,2015,2,Henderson County
28726,East Flat Rock,1,2016,2,Henderson County
28726,East Flat Rock,1,2017,2,Henderson County
28726,East Flat Rock,1,2018,2,Henderson County
28730,Fairview,0,2000,1,Buncombe County
28730,Fairview,0,2001,1,Buncombe County
28730,Fairview,0,2002,1,Buncombe County
28730,Fairview,0,2003,1,Buncombe County
28730,Fairview,0,2004,1,Buncombe County
28730,Fairview,0,2005,1,Buncombe County
28730,Fairview,0,2006,1,Buncombe County
28730,Fairview,0,2007,1,Buncombe County
28730,Fairview,0,2008,1,Buncombe County
28730,Fairview,0,2009,1,Buncombe County
28730,Fairview,0,2010,1,Buncombe County
28730,Fairview,0,2011,1,Buncombe County
28730,Fairview,0,2012,1,Buncombe County
28730,Fairview,0,2013,1,Buncombe County
28730,Fairview,0,2014,1,Buncombe County
28730,Fairview,0,2015,1,Buncombe County
28730,Fairview,0,2016,1,Buncombe County
28730,Fairview,0,2017,1,Buncombe County
28730,Fairview,0,2018,1,Buncombe County
28731,Flat Rock,4,2004,2,Henderson County
28731,Flat Rock,4,2005,3,Henderson County
28731,Flat Rock,4,2006,3,Henderson County
28731,Flat Rock,4,2007,2,Henderson County
